DateTime,open,high,low,close,volume,quoteVolume,weightedAverage,date
3/2/2016 16:00:00,431.93150436,437.99999999,427.85000432,427.85000432,7022.62252032,16.22735229,432.76453205,1456934400
3/2/2016 20:00:00,428.27785434,433.18,422.13646503,425.98623253,8734.84774,20.44982879,427.13549485,1456948800
3/3/2016 0:00:00,423.50910522,429.97999951,420,423.00000001,2540.9836462,6.0067472,423.0215725,1456963200
3/3/2016 4:00:00,420.84042003,433.89,418.721,419.42901869,14570.80089661,34.59138636,421.22627711,1456977600
3/3/2016 8:00:00,419.42901879,428.28046,419.42901879,426.935,8598.57889917,20.31568097,423.24837212,1456992000
3/3/2016 12:00:00,424.02259486,428.978,419.20533163,419.80000002,27780.19172734,65.63505997,423.2523249,1457006400
3/3/2016 16:00:00,420.42000002,426.89,411,412.64747993,11595.57695202,27.73544334,418.07793767,1457020800
3/3/2016 20:00:00,412.31000032,422.69662501,408.08999991,417.24,16348.27236177,39.31200563,415.8595345,1457035200
3/4/2016 0:00:00,422.499999,437.4944444,415.79,423.00500004,18462.92650446,43.42836475,425.13519932,1457049600
3/4/2016 4:00:00,423.00500005,427.60717981,419.88,421.842421,5446.89576194,12.89771322,422.3148452,1457064000
3/4/2016 8:00:00,421.1,426.50866972,415.50001,416,5318.30532613,12.69950202,418.78061972,1457078400
3/4/2016 12:00:00,416.85245612,423.24,415.00100001,420.32,4460.23979052,10.66525317,418.20289864,1457092800
3/4/2016 16:00:00,417.16651133,422.49999999,410.01210001,419.97699999,5862.24317789,14.15521209,414.14025735,1457107200
3/4/2016 20:00:00,413.3606183,416.97999996,393.33,408.14999999,39931.58373575,98.25426055,406.41070944,1457121600
3/5/2016 0:00:00,400.40000001,410,390,405,26923.4855036,67.9966084,395.9533591,1457136000
3/5/2016 4:00:00,397.78841843,406.99999499,390.13,403.91000405,4417.09978429,11.01620055,400.96399518,1457150400
3/5/2016 8:00:00,403.91000405,403.91000405,388.88,398.52,11916.10426574,30.39114487,392.09132517,1457164800
3/5/2016 12:00:00,399.39900001,403.88,388.88,393.31,16131.78538085,40.86938904,394.71559912,1457179200
3/5/2016 16:00:00,390,402.78999989,378.88,402.3,39014.581332,100.19974523,389.36806917,1457193600
3/5/2016 20:00:00,400.84048015,405.7899999,378.99,392,31272.72431079,81.12241988,385.50038764,1457208000
3/6/2016 0:00:00,391.999,402,378.99,401.99999999,40045.2011659,102.05536736,392.38701698,1457222400
3/6/2016 4:00:00,399.98999999,410,395.49,399.798403,10188.62087102,25.13452086,405.36364022,1457236800
3/6/2016 8:00:00,399.99214962,408.67437097,397,406.11000407,7141.11725385,17.81061835,400.94718294,1457251200
3/6/2016 12:00:00,406.11000407,433,403.12,411.41100414,37434.19593859,90.42564865,413.97763242,1457265600
3/6/2016 16:00:00,409.00120001,414,406.02500001,406.02500001,15607.80310533,37.94004659,411.38070477,1457280000
3/6/2016 20:00:00,409.61721002,414,404.47,407.00000002,8715.18146261,21.30242917,409.116791,1457294400
3/7/2016 0:00:00,407.00000002,413.97998982,405,406,2909.14444103,7.15610106,406.52646135,1457308800
3/7/2016 4:00:00,406,410.641,401.7,409.2,7989.00500755,19.69749161,405.58489201,1457323200
3/7/2016 8:00:00,403.73333002,412.1,403.73333002,412.1,10490.34026169,25.68609989,408.40533621,1457337600
3/7/2016 12:00:00,409.30627528,413.9,406.15000001,410.00000412,5337.79624943,13.0145917,410.1393553,1457352000
3/7/2016 16:00:00,411.83141999,420.02688172,408.5,412.00000001,27026.7752978,65.47072713,412.80701288,1457366400
3/7/2016 20:00:00,412.00000002,417.39999998,409.2,409.9,9070.86318766,21.95532148,413.15100741,1457380800
3/8/2016 0:00:00,409.90000001,415.60594081,408.1,410.00000001,11130.55876531,27.06897755,411.19243402,1457395200
3/8/2016 4:00:00,410.00000001,415.49999998,410.00000001,412.00000002,9486.91533507,22.90987148,414.09727432,1457409600
3/8/2016 8:00:00,412.00000002,412.49999999,403.65000005,405.54714201,9510.18437218,23.19292875,410.04672047,1457424000
3/8/2016 12:00:00,405,410.12,402.83042801,406.80640005,5143.87448899,12.66813377,406.04832427,1457438400
3/8/2016 16:00:00,406.80640008,411.25,405.60000002,409.22477211,4737.543597,11.56712099,409.56981439,1457452800
3/8/2016 20:00:00,410.4,414.59369815,407.57,410.40000001,7778.85589273,18.86854452,412.26581544,1457467200
3/9/2016 0:00:00,410.40000001,414,410.4,410.4,4072.64482577,9.89665957,411.51711817,1457481600
3/9/2016 4:00:00,410.4,413.89,405.00000001,412,19554.61110979,47.44811301,412.12621259,1457496000
3/9/2016 8:00:00,413.88999996,415,408.99000001,411.108,7652.56801323,18.50644504,413.5082668,1457510400
3/9/2016 12:00:00,411.519108,414.68,411.2,413.80000002,2813.16217075,6.80984273,413.10236995,1457524800
3/9/2016 16:00:00,412.21180005,414.5,409.346,412.82000178,9741.62346454,23.62279239,412.38238493,1457539200
3/9/2016 20:00:00,412.82000172,414.1,401.00000003,404.4,38993.25947766,96.05593048,405.94327994,1457553600
3/10/2016 0:00:00,404,410.00999999,402.25185002,409.99999999,16502.66513928,40.5487071,406.98375656,1457568000
3/10/2016 4:00:00,409.99999999,412.55913882,406,407.35348656,4142.80338842,10.11486429,409.57577577,1457582400
3/10/2016 8:00:00,410,414.9,408.8,409.2088041,13066.19900205,31.76776687,411.30366687,1457596800
3/10/2016 12:00:00,409.3089,419.9,409.2088041,414,13170.21460513,31.72139278,415.18399574,1457611200
3/10/2016 16:00:00,414,417.3999999,412.93921427,414.37751355,2806.7072384,6.77534438,414.25307423,1457625600
3/10/2016 20:00:00,413.9,419,412.21774233,416.60126,15118.8314272,36.32873057,416.16734716,1457640000
3/11/2016 0:00:00,417.3,419.969,413.98,415.6152,6391.91146841,15.26367109,418.76632631,1457654400
3/11/2016 4:00:00,415.61520001,421.13,415.20000001,421.00000001,13901.2951854,33.14481487,419.41085626,1457668800
3/11/2016 8:00:00,421,421.11999899,417.75,421,4289.79618418,10.21695151,419.87046527,1457683200
3/11/2016 12:00:00,418.16,424,418.03,424,5180.78410008,12.28942504,421.56440054,1457697600
3/11/2016 16:00:00,423.18,424.44475104,418,422.51263957,2059.86700137,4.90277199,420.14334045,1457712000
3/11/2016 20:00:00,422.51263956,423,416,421.1,7758.74641611,18.57498819,417.69859214,1457726400
3/12/2016 0:00:00,421.09999999,422.06999999,409.73999999,409.73999999,46576.3806051,112.11472486,415.43499895,1457740800
3/12/2016 4:00:00,410.00000411,417.99999998,407.5,412.73573514,16322.48685447,39.61517518,412.02611828,1457755200
3/12/2016 8:00:00,414.166,417.98897998,409.02,416,8282.09988084,19.97495187,414.62427217,1457769600
3/12/2016 12:00:00,416,417.98897997,411.0000001,411.0000001,15937.26558068,38.51308675,413.81428822,1457784000
3/12/2016 16:00:00,411.0000001,412.7,407.1099414,407.14000001,28098.11750696,68.50868613,410.13948878,1457798400
3/12/2016 20:00:00,408,411.76999999,406.57296965,410.5,3259.42028835,7.98214237,408.33903196,1457812800
3/13/2016 0:00:00,410.64106349,416,406.81620002,410,12809.6366138,31.18860267,410.71530999,1457827200
3/13/2016 4:00:00,411.8,416.58836052,406.69617196,412.62638818,6737.62652965,16.38298778,411.25749589,1457841600
3/13/2016 8:00:00,412.62638817,415,410.62521506,414.585,8510.52799048,20.5386504,414.36646638,1457856000
3/13/2016 12:00:00,412.0916801,415,408.69617195,409,6008.12104926,14.53346396,413.39910882,1457870400
3/13/2016 16:00:00,409,413.92,408.97,410.8,3627.43983689,8.83200688,410.7152413,1457884800
3/13/2016 20:00:00,410.8,413.78,403,410.79,30166.7215041,74.17058109,406.7208462,1457899200
3/14/2016 0:00:00,403.88641349,420,402,415.35999999,70689.15518605,172.92670224,408.78102843,1457913600
3/14/2016 4:00:00,415.34,415.35999999,399,413.52,16146.19057992,39.71082259,406.59421101,1457928000
3/14/2016 8:00:00,410.6102,417.99999998,385,410.3552189,25002.8474666,62.03542166,403.04146885,1457942400
3/14/2016 12:00:00,410.3552189,415.97999999,407.2476369,412.412,2825.0798068,6.84787316,412.54850094,1457956800
3/14/2016 16:00:00,414.9699,415.89999999,400,413.31499999,19194.44275747,46.82768883,409.8951547,1457971200
3/14/2016 20:00:00,413.31499999,419.99999999,408.29,411.95000001,40535.82685518,97.66404562,415.05373444,1457985600
3/15/2016 0:00:00,413.16000001,419.6,409.96842858,419.55999999,10111.27233923,24.37222423,414.86867361,1458000000
3/15/2016 4:00:00,419.55999998,419.98956999,413.8,413.8,4417.92419271,10.60938108,416.41676921,1458014400
3/15/2016 8:00:00,416.98999997,416.98999997,408.05,414,4430.92120804,10.7965567,410.40132804,1458028800
3/15/2016 12:00:00,414.00000001,415.06,409,413.8,6622.52639771,16.07640715,411.94069893,1458043200
3/15/2016 16:00:00,412.25421344,417.04865199,411.40098006,413.70825002,4265.452999,10.27563686,415.1035169,1458057600
3/15/2016 20:00:00,417.04765198,417.3,412.01,413.49000459,2909.94844945,7.02209647,414.39881406,1458072000
3/16/2016 0:00:00,413.49000459,417,413,414.56088975,5044.26867218,12.20089205,413.43441541,1458086400
3/16/2016 4:00:00,414.56089391,418.46999999,409.48402084,413.82641313,17102.40607246,41.31479743,413.953526,1458100800
3/16/2016 8:00:00,413,415.087,410.87000001,414.16250717,3048.82178005,7.39694447,412.17313343,1458115200
3/16/2016 12:00:00,412.04000613,414.5254,412,412,1979.92926147,4.79407074,412.99542056,1458129600
3/16/2016 16:00:00,412,418.0999,411.73434724,412.3,11354.7146901,27.4295752,413.9588239,1458144000
3/16/2016 20:00:00,417.09999991,419.9,413.413,418.1,1469.81698207,3.51280841,418.41649487,1458158400
3/17/2016 0:00:00,418.1,419.98,414.5,416,6608.16464893,15.80080166,418.21704943,1458172800
3/17/2016 4:00:00,416,419.98,416,417.417,4962.70546455,11.86003299,418.43943172,1458187200
3/17/2016 8:00:00,417.417,428.85247103,416,419.41900013,24609.55806491,58.60165743,419.94645107,1458201600
3/17/2016 12:00:00,420.2582576,425.228,417,417.30000002,14368.6590438,34.14034436,420.87036065,1458216000
3/17/2016 16:00:00,418.49999999,424.9731,417.71730012,419.04100059,9679.84155929,22.98833551,421.07622603,1458230400
3/17/2016 20:00:00,419.04100059,423.19999999,414.50687994,418.30999999,13833.76778242,33.08676601,418.10577009,1458244800
3/18/2016 0:00:00,418.30999999,421,414.87,419.38999999,13029.27768713,31.17941751,417.88072798,1458259200
3/18/2016 4:00:00,419.39999998,419.781,413.24078905,414.20000416,14782.08986228,35.53169706,416.02543884,1458273600
3/18/2016 8:00:00,415.44503,418.18,409,409.03060025,40096.61565242,97.24978458,412.30544443,1458288000
3/18/2016 12:00:00,409.03000001,417.95,401.057,407.94,49171.74636629,119.82222375,410.37250709,1458302400
3/18/2016 16:00:00,407.94,410.98999999,400.26,403.99999999,15085.16013537,37.22335443,405.26063183,1458316800
3/18/2016 20:00:00,403.99999995,405,395.00010001,404.91999981,17295.57516267,43.2479001,399.91710863,1458331200
3/19/2016 0:00:00,401.02100001,411.98879998,400.105,411.94999997,11717.15271687,28.80977016,406.70760828,1458345600
3/19/2016 4:00:00,408.60000005,409.41761685,404,407,5967.4044661,14.70457207,405.81966191,1458360000
3/19/2016 8:00:00,406.00000407,416.795,406,407.48719013,18615.68718734,45.41728966,409.8810679,1458374400
3/19/2016 12:00:00,409.9999998,410,405.55555555,406.5,6990.90485765,17.18352745,406.8375878,1458388800
3/19/2016 16:00:00,406.5,409,401.89150024,406.77959319,14010.56989844,34.59828086,404.94988624,1458403200
3/19/2016 20:00:00,402.40200005,409.27,400,404.25730345,10907.70668314,27.06451669,403.0261027,1458417600
3/20/2016 0:00:00,409.22999976,410,404.26,409.01999997,5475.06233815,13.40003112,408.58579275,1458432000
3/20/2016 4:00:00,405.35000001,414.0018924,405.32204291,408.89,11888.78540906,28.9045095,411.31247735,1458446400
3/20/2016 8:00:00,412.53999995,412.53999996,408.220003,412.20625144,1111.29619526,2.70353546,411.05293853,1458460800
3/20/2016 12:00:00,412.20625147,413.976,410,412.76419773,3721.71754725,9.0439467,411.51475906,1458475200
3/20/2016 16:00:00,411.24126046,415.71129614,410.01,411.65,7034.41774848,17.00427485,413.68525329,1458489600
3/20/2016 20:00:00,411.65000003,412.06005,406.0105,409.98,10084.78762905,24.66722606,408.83347014,1458504000
3/21/2016 0:00:00,409.00000001,412.98,406.14620615,406.46319468,11944.52444108,29.12921898,410.05302783,1458518400
3/21/2016 4:00:00,406.46319468,412.88999999,405.20000001,405.20100041,5626.02981055,13.82560512,406.92828716,1458532800
3/21/2016 8:00:00,406,409,404.49973529,407,4519.0095903,11.09808068,407.18838874,1458547200
3/21/2016 12:00:00,408.999,410.9,405.556,410.9,6972.10590273,17.10156651,407.68814357,1458561600
3/21/2016 16:00:00,410.90000002,412.46188375,402.92,408.051611,28474.20665617,69.82918982,407.76939743,1458576000
3/21/2016 20:00:00,408.051611,409.999,403.5574,404.36491835,8214.91151305,20.1779757,407.12267846,1458590400
3/22/2016 0:00:00,406.56757875,412.85634558,403.96155785,410.9604196,9582.43280759,23.41900641,409.17332869,1458604800
3/22/2016 4:00:00,409.66,414.53155003,409.19946,413.87588947,2382.72129535,5.77704067,412.44668879,1458619200
3/22/2016 8:00:00,413.05,415.9979,412.90000001,415.918685,11117.36228277,26.82641441,414.41849487,1458633600
3/22/2016 12:00:00,415.918685,417.08080407,413.56483599,416.795,8567.2798182,20.5896439,416.09655124,1458648000
3/22/2016 16:00:00,416.9799,417.999,411.812,412.22391624,10225.38596611,24.60248017,415.62419298,1458662400
3/22/2016 20:00:00,415.67999995,418.59410249,412.3,414.99458,5615.00534181,13.46621395,416.96985972,1458676800
3/23/2016 0:00:00,414.99958,419.15423866,413.67326001,415.99999999,3777.96361166,9.03851866,417.98482182,1458691200
3/23/2016 4:00:00,416,420.25802,415.7,416.41600418,9957.70000423,23.7728788,418.86807601,1458705600
3/23/2016 8:00:00,417.0166,423,416.6,417.9012046,7142.07942068,16.99760049,420.18162651,1458720000
3/23/2016 12:00:00,417.9012046,419.36981391,416,416.71630003,3918.37177825,9.40521681,416.61684758,1458734400
3/23/2016 16:00:00,417.13301635,419.97699999,416,418.91199999,4614.66780977,11.07866576,416.53642322,1458748800
3/23/2016 20:00:00,418.41800017,419.33091201,416.1616,416.6,3088.24524435,7.37581385,418.69891338,1458763200
3/24/2016 0:00:00,416.6,420.78,416.587,420.1,5397.63911626,12.90219847,418.35033996,1458777600
3/24/2016 4:00:00,417.5604816,420.78,415.816,415.816,5958.22290185,14.27795261,417.3023307,1458792000
3/24/2016 8:00:00,415.85200001,423.81442871,414.01,420.42850162,11519.09898583,27.45852239,419.50906251,1458806400
3/24/2016 12:00:00,420.00849314,422.99107199,414.001,417.0100505,6215.09786311,14.82502986,419.23004012,1458820800
3/24/2016 16:00:00,417.42706057,420.59117429,414.001,417.17649357,14733.84919878,35.38691344,416.36434959,1458835200
3/24/2016 20:00:00,416.75973385,420.52899999,414,418.8,13339.74619229,31.8705729,418.55997487,1458849600
3/25/2016 0:00:00,418.00000001,418.88,413.75100001,415.4084883,1239.46561534,2.98617022,415.06864111,1458864000
3/25/2016 4:00:00,414.89047182,418.86999997,413.50108799,416.70000002,1977.20129943,4.77045647,414.46794701,1458878400
3/25/2016 8:00:00,416.7,418,415.07399998,415.92493633,123.12479378,0.29530175,416.94569633,1458892800
3/25/2016 12:00:00,417.92799999,417.989,414.01000002,414.01200003,3187.83064345,7.65453112,416.4632155,1458907200
3/25/2016 16:00:00,414.01200003,416.7476156,414.00000001,414.5,315.43680697,0.7614508,414.25763421,1458921600
3/25/2016 20:00:00,414.5,418,414.5,416.71542144,2405.56996426,5.76148245,417.52621571,1458936000
3/26/2016 0:00:00,415.47795858,420.51748221,414.61000025,416.51675571,7032.08890335,16.77683305,419.15472857,1458950400
3/26/2016 4:00:00,416.98764612,420.59117429,416.98764612,419,1505.29552032,3.59134445,419.14540397,1458964800
3/26/2016 8:00:00,419,420.58,415.00000005,415.00000005,3435.51247988,8.22515779,417.68347399,1458979200
3/26/2016 12:00:00,415.00000005,418.42000015,413.93,415.000005,4906.43751731,11.82412368,414.95147125,1458993600
3/26/2016 16:00:00,415.000005,419,415,415.3,5309.75941575,12.69491902,418.2586283,1459008000
3/26/2016 20:00:00,415.80000001,418.32335169,415.02000001,418.32335169,1278.32736608,3.07580234,415.60777474,1459022400
3/27/2016 0:00:00,415.271,418.9898999,415,415.00000001,691.91012143,1.65593396,417.83678464,1459036800
3/27/2016 4:00:00,415.0001,418.9898999,415.0001,418.9898998,161.07242704,0.3848701,418.51114711,1459051200
3/27/2016 8:00:00,415.83051532,418.5,415.83051531,417.41700001,1150.09378618,2.75560486,417.36527717,1459065600
3/27/2016 12:00:00,417.41700001,423.7476156,417.00000001,423.7476156,12168.08472186,28.93222608,420.57201848,1459080000
3/27/2016 16:00:00,423.83119501,428.99999996,423.56,424,20075.04520705,47.08449722,426.36210201,1459094400
3/27/2016 20:00:00,424,428.83,420.8001,424.0852,16622.55824672,39.03710864,425.8142784,1459108800
3/28/2016 0:00:00,424.1252,427.14999993,420.8,421.22000004,3320.68805974,7.85961673,422.49999889,1459123200
3/28/2016 4:00:00,423.12000008,427.89999999,421.21,426.6499999,2623.11345658,6.17713051,424.64918821,1459137600
3/28/2016 8:00:00,426.64999988,428.49999991,425.02000007,428.18031991,6906.62209454,16.13486679,428.05572456,1459152000
3/28/2016 12:00:00,428.47777769,428.75209124,421.53019979,427.96000003,9006.0346949,21.16092109,425.59748021,1459166400
3/28/2016 16:00:00,427.96000003,428.28174374,420,424.52999999,14506.1483174,34.36359287,422.13712554,1459180800
3/28/2016 20:00:00,424.52999999,426.97999999,420.4600001,425.39092016,11869.86755971,28.06052828,423.0094117,1459195200
3/29/2016 0:00:00,421.1000001,427.50991667,421.10000009,423.19100001,4634.72946755,10.93857847,423.70491561,1459209600
3/29/2016 4:00:00,423.19100001,425.20000131,422.97465,425.15218144,4260.22452527,10.06773267,423.15630191,1459224000
3/29/2016 8:00:00,425.15218144,428.5,420.07048875,420.07048875,24914.32110134,58.5669448,425.39902305,1459238400
3/29/2016 12:00:00,420.01,421.17419782,410,411.18956888,29816.72387562,72.04279444,413.8751711,1459252800
3/29/2016 16:00:00,410.00000002,416.45,410.00000002,412.54,7560.89343987,18.2392706,414.53924368,1459267200
3/29/2016 20:00:00,413,416.965,412.48000001,416.965,2865.66814894,6.92266108,413.95470843,1459281600
3/30/2016 0:00:00,416.965,420.499,410,418.81,40168.75599262,96.97488726,414.2181252,1459296000
3/30/2016 4:00:00,418.47,419.34514125,412.49000002,414.00000001,26969.66142035,64.62178913,417.3462509,1459310400
3/30/2016 8:00:00,415.11000001,418.14272505,412.02,416.91859344,11591.4446682,27.91785983,415.19818276,1459324800
3/30/2016 12:00:00,412.80000415,416.91859989,410.05000001,413.52000002,8548.88908432,20.68761685,413.2370174,1459339200
3/30/2016 16:00:00,413.52000002,416.29999999,411.511,412.521,4706.53610945,11.40224488,412.77276176,1459353600
3/30/2016 20:00:00,414.29999999,419.39982435,412.521,414.3,14623.31225765,35.09039143,416.73266275,1459368000
3/31/2016 0:00:00,416.7734024,416.7734024,414.30000001,416.76000007,193.55412366,0.46446202,416.7275586,1459382400
3/31/2016 4:00:00,415.14000422,418.30000005,415.14000422,418.30000005,937.20867429,2.24654545,417.17770468,1459396800
3/31/2016 8:00:00,418.30000004,420.03572387,415.75100048,418.91901175,4489.05811836,10.70917743,419.17861084,1459411200
3/31/2016 12:00:00,418.88888889,418.98392436,415.75100051,416.50000005,4002.99595835,9.6140939,416.3674705,1459425600
3/31/2016 16:00:00,417.58988887,420.42259642,416,419.39997589,4748.36804679,11.32072022,419.4404556,1459440000
3/31/2016 20:00:00,417.68993882,419.9,415.88519912,417,1671.82465772,4.00853842,417.06589348,1459454400
4/1/2016 0:00:00,416.0000001,418.33124998,416.0000001,416.50000418,601.14583988,1.44318816,416.54016887,1459468800
4/1/2016 4:00:00,416.50000836,420.04,416.50000001,419.419,7150.23235754,17.03652169,419.70024677,1459483200
4/1/2016 8:00:00,417.01660003,418.77,416.00000302,416.03750669,1371.60072726,3.29543791,416.21197689,1459497600
4/1/2016 12:00:00,416.98,419.539,416.03750671,416.45604,1301.96305168,3.12666479,416.40634322,1459512000
4/1/2016 16:00:00,416.6,419.549,416.6,416.60010007,472.94619132,1.1324261,417.63978357,1459526400
4/1/2016 20:00:00,416.60010007,419.175,416.6,418.2,1441.3445185,3.44956601,417.83358089,1459540800
4/2/2016 0:00:00,418.59,424,418.2,419.24500452,11670.75970784,27.75471985,420.4963974,1459555200
4/2/2016 4:00:00,422.16,423.51,418.48258923,420.39801005,16384.14776706,38.80271676,422.24228443,1459569600
4/2/2016 8:00:00,423.14999997,423.93482246,418.76,419.72229303,11494.20453622,27.3368314,420.46586775,1459584000
4/2/2016 12:00:00,419.72229303,423.87699999,418.57,419.2,22867.70026876,53.98244631,423.61363428,1459598400
4/2/2016 16:00:00,419.2,419.99739997,418.40000234,418.8,2155.62955083,5.14406808,419.05152056,1459612800
4/2/2016 20:00:00,419.18000124,422.54999995,418.00000001,421.56301498,3770.67671149,8.99514302,419.19030115,1459627200
4/3/2016 0:00:00,419.91910001,424,419.91910001,419.91910008,5540.78151767,13.09307906,423.18399608,1459641600
4/3/2016 4:00:00,420.997,423.995,419.91910005,420.76134522,8023.17278238,19.00979721,422.05462234,1459656000
4/3/2016 8:00:00,420.76134522,424.5,419.91910001,421.19999959,21009.65467993,49.79345926,421.9360332,1459670400
4/3/2016 12:00:00,421.62119959,423.1999998,421.19999959,423.09999999,6071.72034743,14.3704111,422.51542458,1459684800
4/3/2016 16:00:00,423.09999999,423.99405315,421.90816998,421.90816998,6873.93681002,16.24837133,423.05389693,1459699200
4/3/2016 20:00:00,423.16686667,424.07440926,421.90816998,423.99899758,18134.3624195,42.83963901,423.30801189,1459713600
4/4/2016 0:00:00,421.90816998,423.999,421.90816998,423.81968479,2239.71451428,5.30091087,422.51502981,1459728000
4/4/2016 4:00:00,423.81968479,423.81968479,421.90816998,422,6657.35495525,15.77771517,421.9467067,1459742400
4/4/2016 8:00:00,421.90816999,423.81968472,421.19999959,423,8978.17718421,21.2591113,422.32137823,1459756800
4/4/2016 12:00:00,423,423,420.2,422.485,5374.49008511,12.7234699,422.40757649,1459771200
4/4/2016 16:00:00,422.485,423.5,420.2,422.85,3022.48845171,7.14811197,422.83731206,1459785600
4/4/2016 20:00:00,422.84,422.85,420.5000043,420.50000777,492.25127034,1.16757456,421.60157236,1459800000
4/5/2016 0:00:00,422.80000782,423.999,420.20000007,423.999,10955.67411261,25.90218908,422.96325143,1459814400
4/5/2016 4:00:00,423.999,424.499,421.01400001,421.2,3429.89460768,8.10186449,423.34633119,1459828800
4/5/2016 8:00:00,423.73999995,424.29999999,420.25401001,421.64322201,4182.89322423,9.88151134,423.30500672,1459843200
4/5/2016 12:00:00,421.67125001,424.27999999,420.75999999,423.4,1199.69521634,2.84099013,422.28067027,1459857600
4/5/2016 16:00:00,422,425.887,420.7900009,421.69610501,7942.46725772,18.78585169,422.78984146,1459872000
4/5/2016 20:00:00,422.00007777,424.97977731,420.4,424.15999996,4983.79660069,11.77943327,423.09307132,1459886400
4/6/2016 0:00:00,424.15999995,424.97977731,420.55050002,421.34300778,1508.28294767,3.5816506,421.11392654,1459900800
4/6/2016 4:00:00,424.28999999,424.93727936,421.35733251,422.82240427,1840.64278587,4.34235143,423.88158018,1459915200
4/6/2016 8:00:00,423.42300001,425.18076102,422.82240425,423,3372.80047833,7.94633412,424.44735237,1459929600
4/6/2016 12:00:00,425.17076101,425.938118,423.05,425.24999998,5426.33510359,12.77793093,424.6646138,1459944000
4/6/2016 16:00:00,423.47305425,425.86999999,422,422.5000016,19923.00355259,47.1073867,422.92737823,1459958400
4/6/2016 20:00:00,422.72278221,425,420.55,422.49957852,3621.73301937,8.57591854,422.31429816,1459972800
4/7/2016 0:00:00,422.92250103,422.92250107,420.5501,422.19999999,804.83955836,1.91008178,421.36392629,1459987200
4/7/2016 4:00:00,421.00001001,421.00001001,420.083,420.08499904,8738.45810807,20.77633733,420.59666096,1460001600
4/7/2016 8:00:00,420.08499904,422.9,420.08499904,421.54182055,1593.50230833,3.77397215,422.23478208,1460016000
4/7/2016 12:00:00,421.54182055,422.92250106,420.08499904,420.3500084,1912.74487493,4.54219153,421.10616919,1460030400
4/7/2016 16:00:00,420.77036262,424.7050012,420.083,424.14999862,5409.17107986,12.83054271,421.58552464,1460044800
4/7/2016 20:00:00,424.14999862,424.27999951,420.31,423.99999994,1392.80318806,3.28884877,423.49262172,1460059200
4/8/2016 0:00:00,421.96837823,423.99999999,420.32000001,423.52605,718.66699678,1.70399553,421.75403875,1460073600
4/8/2016 4:00:00,420.33100005,424.55,420.31,423.53603999,3753.51221881,8.85637475,423.82039206,1460088000
4/8/2016 8:00:00,423.53603999,425.982478,421.61,422.07000001,4947.65953358,11.6555072,424.49113956,1460102400
4/8/2016 12:00:00,422.07000002,426,421.61,421.69,5376.25093017,12.65490052,424.83549528,1460116800
4/8/2016 16:00:00,424.99999975,426.5,419.7,419.7,15654.73681884,36.97792044,423.3536292,1460131200
4/8/2016 20:00:00,419.62139921,426.028,418,419.00010005,23694.23995405,56.30472749,420.82150132,1460145600
4/9/2016 0:00:00,419.001,426.7,414.90899997,418.83950451,10451.69266803,25.07275709,416.85454178,1460160000
4/9/2016 4:00:00,418.5,420.15244206,418,419.99998914,4487.79801659,10.7205432,418.61666268,1460174400
4/9/2016 8:00:00,418.1,420.99,418,420.99,5900.06233069,14.04003171,420.23141062,1460188800
4/9/2016 12:00:00,418.43000001,420.98,418,420.969,1888.04612241,4.50017698,419.54930457,1460203200
4/9/2016 16:00:00,420.969,423,415.19228024,416.01000008,20925.58310427,50.03545888,418.21507332,1460217600
4/9/2016 20:00:00,416.43602001,420.76,414.140001,420.5,12192.26948002,29.21493735,417.3299889,1460232000
4/10/2016 0:00:00,417.62721002,420,415.1500001,416.41215,8147.65978164,19.53743062,417.02821318,1460246400
4/10/2016 4:00:00,416,420.25,415.41,416.5,5312.85716034,12.69658506,418.4477271,1460260800
4/10/2016 8:00:00,419.94,424,416,420.69999983,7612.05230697,18.07687844,421.09329507,1460275200
4/10/2016 12:00:00,421.12069983,425,417.06,423.55,36214.74865988,85.95361118,421.32899552,1460289600
4/10/2016 16:00:00,423.55,424.99899993,417.5,424.90000104,29445.57619179,69.78471028,421.9488205,1460304000
4/10/2016 20:00:00,424.89999996,424.89999996,419.2,419.71930424,3620.92798319,8.59415631,421.32442703,1460318400
4/11/2016 0:00:00,419.71930424,424.77,419.2,423.99799999,3968.77810367,9.41499852,421.53783617,1460332800
4/11/2016 4:00:00,421.5389555,423.9,419,419.62000423,2216.23540265,5.26235507,421.14896717,1460347200
4/11/2016 8:00:00,423.09551915,424.29,419.62000423,420.59000001,3260.48846021,7.7244583,422.09930244,1460361600
4/11/2016 12:00:00,423.45,423.59,421.07,423.577,2841.5823524,6.71818921,422.968491,1460376000
4/11/2016 16:00:00,423.59,423.59,420.591,420.69000001,1505.14044192,3.57157958,421.42150502,1460390400
4/11/2016 20:00:00,421.13,424.5,421.13,422.75262835,2528.2478709,5.96747638,423.67119866,1460404800
4/12/2016 0:00:00,423.17538097,426,422.4,426,12895.32616483,30.37216136,424.57716498,1460419200
4/12/2016 4:00:00,426,428.24949453,423.8,426.29,5795.61182413,13.5707997,427.06487106,1460433600
4/12/2016 8:00:00,423.1300011,427.9999,423.02001,424.00200001,12518.50183968,29.45647054,424.98308895,1460448000
4/12/2016 12:00:00,424.00200001,427.15,424.00200001,427.15,3467.19439281,8.1563038,425.09382654,1460462400
4/12/2016 16:00:00,427.15,429.98,424.7999,425.0297459,24955.4684306,58.4463846,426.98053269,1460476800
